year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,3,1546,1545,1,1851,1910,-19,AA,133,N319AA,JFK,LAX,319,2475,15,45,2013-01-03T20:00:00Z
2013,1,3,1546,1550,-4,1716,1739,-23,B6,917,N324JB,JFK,ORD,128,740,15,50,2013-01-03T20:00:00Z
2013,1,3,1547,1545,2,1658,1703,-5,9E,3635,N826AY,JFK,BWI,39,184,15,45,2013-01-03T20:00:00Z
2013,1,3,1547,1540,7,1845,1900,-15,UA,161,N12116,JFK,LAX,323,2475,15,40,2013-01-03T20:00:00Z
2013,1,3,1548,1545,3,2035,2039,-4,B6,703,N583JB,JFK,SJU,200,1598,15,45,2013-01-03T20:00:00Z
2013,1,3,1549,1447,62,1804,1654,70,EV,4572,N13975,EWR,GSP,110,594,14,47,2013-01-03T19:00:00Z
2013,1,3,1549,1545,4,1725,1744,-19,UA,1138,N78501,LGA,CLE,76,419,15,45,2013-01-03T20:00:00Z
2013,1,3,1550,1520,30,1710,1654,16,9E,4105,N8976E,JFK,IAD,51,228,15,20,2013-01-03T20:00:00Z
2013,1,3,1550,1457,53,1828,1730,58,B6,119,N249JB,JFK,MSY,195,1182,14,57,2013-01-03T19:00:00Z
2013,1,3,1551,1550,1,1837,1826,11,9E,3427,N907XJ,JFK,IND,106,665,15,50,2013-01-03T20:00:00Z
2013,1,3,1551,1602,-11,1659,1722,-23,YV,3771,N508MJ,LGA,IAD,47,229,16,2,2013-01-03T21:00:00Z
2013,1,3,1551,1600,-9,1817,1820,-3,MQ,3985,N600MQ,JFK,CVG,117,589,16,0,2013-01-03T21:00:00Z
2013,1,3,1552,1600,-8,1856,1903,-7,B6,509,N648JB,EWR,FLL,164,1065,16,0,2013-01-03T21:00:00Z
2013,1,3,1553,1600,-7,1915,1915,0,AA,565,N3BKAA,JFK,DFW,231,1391,16,0,2013-01-03T21:00:00Z
2013,1,3,1554,1600,-6,1934,1930,4,DL,161,N374NW,JFK,MIA,183,1089,16,0,2013-01-03T21:00:00Z
2013,1,3,1554,1555,-1,1759,1817,-18,DL,1771,N366NB,JFK,DTW,91,509,15,55,2013-01-03T20:00:00Z
2013,1,3,1554,1551,3,1653,1707,-14,UA,1580,N37253,EWR,BOS,41,200,15,51,2013-01-03T20:00:00Z
2013,1,3,1556,1559,-3,1824,1814,10,EV,3820,N13970,EWR,SDF,124,642,15,59,2013-01-03T20:00:00Z
2013,1,3,1557,1550,7,1820,1820,0,9E,3355,N904XJ,JFK,MSP,149,1029,15,50,2013-01-03T20:00:00Z
2013,1,3,1558,1605,-7,1739,1750,-11,MQ,4415,N713MQ,LGA,RDU,83,431,16,5,2013-01-03T21:00:00Z
2013,1,3,1559,1600,-1,1824,1840,-16,DL,847,N646DL,LGA,ATL,126,762,16,0,2013-01-03T21:00:00Z
2013,1,3,1559,1600,-1,1719,1736,-17,UA,256,N821UA,EWR,ORD,119,719,16,0,2013-01-03T21:00:00Z
2013,1,3,1600,1600,0,1823,1850,-27,DL,1331,N3743H,JFK,DEN,219,1626,16,0,2013-01-03T21:00:00Z
2013,1,3,1601,1600,1,1829,1912,-43,UA,1200,N76517,EWR,SAN,309,2425,16,0,2013-01-03T21:00:00Z
2013,1,3,1602,1600,2,1800,1849,-49,UA,387,N439UA,EWR,LAS,273,2227,16,0,2013-01-03T21:00:00Z
2013,1,3,1604,1600,4,1917,1912,5,DL,4,N3767,JFK,MCO,161,944,16,0,2013-01-03T21:00:00Z
2013,1,3,1604,1548,16,1855,1830,25,DL,95,N3748Y,JFK,ATL,129,760,15,48,2013-01-03T20:00:00Z
2013,1,3,1605,1600,5,1904,1820,44,FL,620,N893AT,LGA,ATL,145,762,16,0,2013-01-03T21:00:00Z
2013,1,3,1605,1610,-5,1816,1917,-61,DL,91,N3740C,JFK,LAS,282,2248,16,10,2013-01-03T21:00:00Z
2013,1,3,1605,1605,0,1926,1944,-18,DL,1508,N925DL,JFK,RSW,171,1074,16,5,2013-01-03T21:00:00Z
2013,1,3,1606,1605,1,1809,1835,-26,WN,350,N7730A,EWR,DEN,223,1605,16,5,2013-01-03T21:00:00Z
2013,1,3,1607,1535,32,1824,1743,41,EV,4352,N14543,EWR,CVG,118,569,15,35,2013-01-03T20:00:00Z
2013,1,3,1607,1610,-3,1735,1800,-25,AA,341,N511AA,LGA,ORD,120,733,16,10,2013-01-03T21:00:00Z
2013,1,3,1613,1609,4,1915,1910,5,B6,157,N662JB,JFK,MCO,155,944,16,9,2013-01-03T21:00:00Z
2013,1,3,1614,1555,19,1733,1715,18,B6,12,N329JB,JFK,SYR,53,209,15,55,2013-01-03T20:00:00Z
2013,1,3,1617,1605,12,1925,1925,0,9E,3325,N910XJ,JFK,DFW,220,1391,16,5,2013-01-03T21:00:00Z
2013,1,3,1617,1545,32,1913,1850,23,DL,2377,N369NW,LGA,MCO,155,950,15,45,2013-01-03T20:00:00Z
2013,1,3,1619,1615,4,2001,1913,48,B6,985,N665JB,LGA,TPA,180,1010,16,15,2013-01-03T21:00:00Z
2013,1,3,1619,1525,54,1738,1655,43,MQ,3823,N645MQ,JFK,DCA,50,213,15,25,2013-01-03T20:00:00Z
2013,1,3,1622,1620,2,1926,1959,-33,US,35,N552UW,JFK,PHX,277,2153,16,20,2013-01-03T21:00:00Z
2013,1,3,1624,1633,-9,1837,1836,1,EV,4141,N16918,EWR,MEM,168,946,16,33,2013-01-03T21:00:00Z
2013,1,3,1624,1330,174,1900,1605,175,DL,2043,N392DA,JFK,ATL,140,760,13,30,2013-01-03T18:00:00Z
2013,1,3,1624,1625,-1,1851,1855,-4,MQ,4661,N525MQ,LGA,ATL,126,762,16,25,2013-01-03T21:00:00Z
2013,1,3,1625,1629,-4,1811,1806,5,EV,4645,N11565,EWR,GSO,88,445,16,29,2013-01-03T21:00:00Z
2013,1,3,1625,1610,15,1739,1732,7,9E,3689,N8924B,JFK,PHL,37,94,16,10,2013-01-03T21:00:00Z
2013,1,3,1626,1630,-4,1853,1952,-59,B6,675,N652JB,JFK,LAX,301,2475,16,30,2013-01-03T21:00:00Z
2013,1,3,1628,1550,38,1922,1925,-3,DL,1773,N675DL,JFK,SLC,266,1990,15,50,2013-01-03T20:00:00Z
2013,1,3,1629,1630,-1,1824,1838,-14,DL,2231,N355NW,LGA,DTW,82,502,16,30,2013-01-03T21:00:00Z
2013,1,3,1630,1630,0,2004,2006,-2,UA,1078,N37255,EWR,SAT,261,1569,16,30,2013-01-03T21:00:00Z
2013,1,3,1631,1635,-4,1756,1810,-14,MQ,3695,N510MQ,EWR,ORD,115,719,16,35,2013-01-03T21:00:00Z
2013,1,3,1632,1555,37,2005,1907,58,DL,1695,N378NW,LGA,TPA,177,1010,15,55,2013-01-03T20:00:00Z
2013,1,3,1633,1620,13,1920,1914,6,UA,559,N473UA,EWR,MCO,151,937,16,20,2013-01-03T21:00:00Z
2013,1,3,1633,1635,-2,1908,2000,-52,US,656,N664AW,EWR,PHX,263,2133,16,35,2013-01-03T21:00:00Z
2013,1,3,1635,1615,20,1817,1815,2,9E,3387,N605LR,JFK,RDU,76,427,16,15,2013-01-03T21:00:00Z
2013,1,3,1635,1615,20,1832,1831,1,DL,1619,N370NW,LGA,MSP,145,1020,16,15,2013-01-03T21:00:00Z
2013,1,3,1635,1635,0,1809,1840,-31,WN,190,N426WN,LGA,STL,141,888,16,35,2013-01-03T21:00:00Z
2013,1,3,1637,1616,21,1829,1813,16,EV,4092,N14153,EWR,DAY,95,533,16,16,2013-01-03T21:00:00Z
2013,1,3,1637,1645,-8,1825,1853,-28,EV,4997,N724EV,EWR,DTW,88,488,16,45,2013-01-03T21:00:00Z
2013,1,3,1638,1645,-7,1859,1906,-7,9E,4027,N8974C,EWR,CVG,113,569,16,45,2013-01-03T21:00:00Z
2013,1,3,1639,1635,4,1806,1816,-10,UA,1638,N57439,EWR,CLE,67,404,16,35,2013-01-03T21:00:00Z
2013,1,3,1640,1640,0,1958,2001,-3,B6,139,N206JB,JFK,RSW,177,1074,16,40,2013-01-03T21:00:00Z
2013,1,3,1643,1640,3,2001,1955,6,AA,773,N542AA,LGA,DFW,231,1389,16,40,2013-01-03T21:00:00Z
2013,1,3,1643,1535,68,1953,1850,63,AA,763,N3EWAA,LGA,DFW,223,1389,15,35,2013-01-03T20:00:00Z
2013,1,3,1644,1650,-6,1746,1820,-34,AA,1790,N3HKAA,JFK,BOS,40,187,16,50,2013-01-03T21:00:00Z
2013,1,3,1644,1620,24,1812,1750,22,MQ,4622,N509MQ,LGA,BNA,127,764,16,20,2013-01-03T21:00:00Z
2013,1,3,1645,1630,15,1947,2020,-33,VX,27,N851VA,JFK,SFO,333,2586,16,30,2013-01-03T21:00:00Z
2013,1,3,1650,1640,10,1833,1816,17,EV,4485,N12552,EWR,RDU,79,416,16,40,2013-01-03T21:00:00Z
2013,1,3,1650,1635,15,1924,1907,17,EV,4705,N11184,EWR,ATL,129,746,16,35,2013-01-03T21:00:00Z
2013,1,3,1651,1655,-4,2016,2029,-13,DL,706,N336NB,JFK,AUS,246,1521,16,55,2013-01-03T21:00:00Z
2013,1,3,1651,1650,1,1843,1936,-53,UA,733,N423UA,EWR,LAS,273,2227,16,50,2013-01-03T21:00:00Z
2013,1,3,1652,1650,2,1917,2004,-47,B6,185,N603JB,JFK,SAN,311,2446,16,50,2013-01-03T21:00:00Z
2013,1,3,1652,1700,-8,1805,1840,-35,MQ,4323,N660MQ,JFK,ORF,52,290,17,0,2013-01-03T22:00:00Z
2013,1,3,1654,1645,9,1857,1900,-3,DL,1473,N334NB,LGA,MEM,158,963,16,45,2013-01-03T21:00:00Z
2013,1,3,1656,1635,21,1923,1856,27,EV,3805,N14991,EWR,SAV,127,708,16,35,2013-01-03T21:00:00Z
2013,1,3,1657,1700,-3,1952,2014,-22,B6,15,N192JB,JFK,FLL,163,1069,17,0,2013-01-03T22:00:00Z
2013,1,3,1657,1700,-3,1933,1935,-2,DL,2042,N301DQ,EWR,ATL,127,746,17,0,2013-01-03T22:00:00Z
2013,1,3,1657,1650,7,1830,1840,-10,WN,2773,N792SW,EWR,STL,138,872,16,50,2013-01-03T21:00:00Z
2013,1,3,1658,1600,58,1817,1732,45,9E,3453,N909XJ,JFK,BOS,41,187,16,0,2013-01-03T21:00:00Z
2013,1,3,1658,1700,-2,2019,2049,-30,DL,31,N723TW,JFK,SFO,336,2586,17,0,2013-01-03T22:00:00Z
2013,1,3,1658,1640,18,1849,1850,-1,MQ,4540,N725MQ,LGA,DTW,87,502,16,40,2013-01-03T21:00:00Z
2013,1,3,1659,1700,-1,1954,2036,-42,DL,127,N712TW,JFK,LAX,322,2475,17,0,2013-01-03T22:00:00Z
2013,1,3,1659,1700,-1,1827,1839,-12,UA,689,N808UA,LGA,ORD,120,733,17,0,2013-01-03T22:00:00Z
2013,1,3,1700,1700,0,1923,1955,-32,AA,257,N3BYAA,JFK,LAS,297,2248,17,0,2013-01-03T22:00:00Z
2013,1,3,1700,1700,0,2141,2204,-23,DL,329,N3753,JFK,SJU,190,1598,17,0,2013-01-03T22:00:00Z
2013,1,3,1700,1700,0,1947,1943,4,DL,1499,N648DL,LGA,ATL,127,762,17,0,2013-01-03T22:00:00Z
2013,1,3,1702,1705,-3,2028,2010,18,AA,1905,N556AA,EWR,DFW,232,1372,17,5,2013-01-03T22:00:00Z
2013,1,3,1704,1700,4,2015,2005,10,WN,1066,N924WN,EWR,HOU,233,1411,17,0,2013-01-03T22:00:00Z
2013,1,3,1704,1710,-6,1904,1915,-11,US,1447,N180US,LGA,CLT,95,544,17,10,2013-01-03T22:00:00Z
2013,1,3,1705,1710,-5,2138,2201,-23,B6,699,N588JB,JFK,SJU,195,1598,17,10,2013-01-03T22:00:00Z
2013,1,3,1706,1710,-4,2041,2015,26,AA,695,N3GEAA,JFK,AUS,254,1521,17,10,2013-01-03T22:00:00Z
2013,1,3,1706,1705,1,1825,1830,-5,MQ,4410,N853MQ,JFK,DCA,45,213,17,5,2013-01-03T22:00:00Z
2013,1,3,1707,1710,-3,1805,1820,-15,EV,4342,N17115,EWR,BWI,39,169,17,10,2013-01-03T22:00:00Z
2013,1,3,1709,1715,-6,2017,2019,-2,DL,1585,N961DL,LGA,MCO,156,950,17,15,2013-01-03T22:00:00Z
2013,1,3,1709,1659,10,1805,1822,-17,UA,531,N444UA,EWR,BOS,39,200,16,59,2013-01-03T21:00:00Z
2013,1,3,1709,1700,9,1914,1930,-16,UA,509,N469UA,LGA,DEN,205,1620,17,0,2013-01-03T22:00:00Z
2013,1,3,1711,1600,71,2028,1925,63,AA,1467,N3BLAA,LGA,MIA,170,1096,16,0,2013-01-03T21:00:00Z
2013,1,3,1712,1636,36,1959,1943,16,B6,143,N579JB,JFK,PBI,155,1028,16,36,2013-01-03T21:00:00Z
2013,1,3,1713,1710,3,1854,1859,-5,EV,4202,N16911,EWR,STL,145,872,17,10,2013-01-03T22:00:00Z
2013,1,3,1713,1705,8,2017,2015,2,UA,1259,N27722,LGA,IAH,224,1416,17,5,2013-01-03T22:00:00Z
2013,1,3,1714,1715,-1,1951,2040,-49,DL,503,N3745B,JFK,SAN,309,2446,17,15,2013-01-03T22:00:00Z
2013,1,3,1716,1619,57,1803,1723,40,EV,4271,N31131,EWR,ALB,31,143,16,19,2013-01-03T21:00:00Z
2013,1,3,1719,1720,-1,2024,2025,-1,B6,163,N535JB,JFK,TPA,165,1005,17,20,2013-01-03T22:00:00Z
2013,1,3,1719,1720,-1,2037,2033,4,DL,1779,N363NW,LGA,FLL,179,1076,17,20,2013-01-03T22:00:00Z
2013,1,3,1720,1730,-10,2004,1959,5,FL,623,N929AT,LGA,ATL,136,762,17,30,2013-01-03T22:00:00Z
2013,1,3,1720,1645,35,2017,2005,12,AA,181,N322AA,JFK,LAX,319,2475,16,45,2013-01-03T21:00:00Z
2013,1,3,1720,1720,0,2019,2040,-21,AA,1999,N612AA,EWR,MIA,160,1085,17,20,2013-01-03T22:00:00Z
2013,1,3,1721,1655,26,2013,2030,-17,VX,413,N641VA,JFK,LAX,321,2475,16,55,2013-01-03T21:00:00Z
2013,1,3,1724,1730,-6,1914,1926,-12,US,449,N648AW,EWR,CLT,90,529,17,30,2013-01-03T22:00:00Z
2013,1,3,1725,1729,-4,2030,2049,-19,AA,543,N396AA,JFK,MIA,157,1089,17,29,2013-01-03T22:00:00Z
2013,1,3,1725,1725,0,2024,2050,-26,UA,512,N518UA,JFK,SFO,332,2586,17,25,2013-01-03T22:00:00Z
2013,1,3,1727,1610,77,1855,1756,59,EV,5486,N741EV,LGA,PIT,65,335,16,10,2013-01-03T21:00:00Z
2013,1,3,1727,1639,48,1836,1755,41,B6,1176,N229JB,EWR,BOS,46,200,16,39,2013-01-03T21:00:00Z
2013,1,3,1728,1729,-1,1900,1902,-2,EV,4480,N12126,EWR,PIT,62,319,17,29,2013-01-03T22:00:00Z
2013,1,3,1728,1710,18,2003,2036,-33,UA,1418,N33103,EWR,SFO,312,2565,17,10,2013-01-03T22:00:00Z
2013,1,3,1728,1720,8,1912,1905,7,MQ,4479,N719MQ,LGA,RDU,86,431,17,20,2013-01-03T22:00:00Z
2013,1,3,1730,1725,5,2010,2040,-30,AA,145,N342AA,JFK,SAN,309,2446,17,25,2013-01-03T22:00:00Z
2013,1,3,1730,1725,5,2024,2023,1,UA,1134,N48127,EWR,IAH,209,1400,17,25,2013-01-03T22:00:00Z
2013,1,3,1731,1730,1,2036,2023,13,UA,1637,N18220,EWR,TPA,165,997,17,30,2013-01-03T22:00:00Z
2013,1,3,1731,1650,41,1847,1826,21,UA,630,N460UA,EWR,ORD,111,719,16,50,2013-01-03T21:00:00Z
2013,1,3,1732,1619,73,1837,1726,71,EV,4299,N11547,EWR,DCA,42,199,16,19,2013-01-03T21:00:00Z
2013,1,3,1732,1730,2,2043,2110,-27,B6,179,N635JB,JFK,PHX,283,2153,17,30,2013-01-03T22:00:00Z
2013,1,3,1732,1729,3,1955,2046,-51,DL,1185,N386DA,EWR,SLC,242,1969,17,29,2013-01-03T22:00:00Z
2013,1,3,1734,1720,14,1902,1910,-8,AA,345,N480AA,LGA,ORD,114,733,17,20,2013-01-03T22:00:00Z
2013,1,3,1735,1720,15,1936,1915,21,AA,1351,N3CXAA,JFK,ORD,135,740,17,20,2013-01-03T22:00:00Z
2013,1,3,1737,1745,-8,1953,2020,-27,MQ,4413,N722MQ,LGA,XNA,181,1147,17,45,2013-01-03T22:00:00Z
2013,1,3,1737,1725,12,2038,2017,21,UA,1109,N19136,EWR,MCO,153,937,17,25,2013-01-03T22:00:00Z
2013,1,3,1740,1745,-5,1950,1953,-3,DL,2331,N922DL,LGA,DTW,81,502,17,45,2013-01-03T22:00:00Z
2013,1,3,1741,1734,7,1856,1852,4,B6,74,N706JB,JFK,BTV,45,266,17,34,2013-01-03T22:00:00Z
2013,1,3,1745,1745,0,2034,2042,-8,B6,547,N641JB,EWR,PBI,153,1023,17,45,2013-01-03T22:00:00Z
2013,1,3,1748,1725,23,1958,1933,25,EV,4144,N13550,EWR,CVG,110,569,17,25,2013-01-03T22:00:00Z
2013,1,3,1750,1703,47,1858,1810,48,EV,4373,N12564,EWR,DCA,46,199,17,3,2013-01-03T22:00:00Z
2013,1,3,1750,1745,5,1908,1910,-2,WN,1927,N710SW,EWR,MDW,119,711,17,45,2013-01-03T22:00:00Z
2013,1,3,1751,1753,-2,2043,2105,-22,UA,535,N532UA,JFK,LAX,320,2475,17,53,2013-01-03T22:00:00Z
2013,1,3,1752,1745,7,2045,2037,8,B6,391,N510JB,LGA,MCO,157,950,17,45,2013-01-03T22:00:00Z
2013,1,3,1752,1729,23,2014,2047,-33,UA,1721,N26226,EWR,LAX,303,2454,17,29,2013-01-03T22:00:00Z
2013,1,3,1754,1745,9,2056,2055,1,AA,785,N3JAAA,LGA,DFW,224,1389,17,45,2013-01-03T22:00:00Z
2013,1,3,1755,1745,10,2110,2117,-7,DL,1394,N399DA,JFK,PDX,325,2454,17,45,2013-01-03T22:00:00Z
2013,1,3,1755,1800,-5,1913,1939,-26,UA,426,N422UA,LGA,ORD,113,733,18,0,2013-01-03T23:00:00Z
2013,1,3,1757,1800,-3,2034,2043,-9,DL,1047,N674DL,LGA,ATL,122,762,18,0,2013-01-03T23:00:00Z
2013,1,3,1757,1759,-2,2108,2109,-1,UA,1292,N39423,EWR,FLL,165,1065,17,59,2013-01-03T22:00:00Z
2013,1,3,1758,1722,36,1911,1844,27,EV,4300,N22909,EWR,RIC,54,277,17,22,2013-01-03T22:00:00Z
2013,1,3,1758,1550,128,2240,2050,110,AA,1635,N5CCAA,JFK,SJU,193,1598,15,50,2013-01-03T20:00:00Z
2013,1,3,1758,1800,-2,2116,2110,6,B6,989,N599JB,JFK,FLL,168,1069,18,0,2013-01-03T23:00:00Z
2013,1,3,1758,1800,-2,1934,1951,-17,B6,1111,N281JB,JFK,RDU,76,427,18,0,2013-01-03T23:00:00Z
2013,1,3,1758,1805,-7,1937,1955,-18,MQ,4626,N504MQ,LGA,CMH,80,479,18,5,2013-01-03T23:00:00Z
2013,1,3,1801,1759,2,2023,2014,9,EV,4321,N11107,EWR,MCI,169,1092,17,59,2013-01-03T22:00:00Z
2013,1,3,1801,1635,86,2006,1845,81,B6,1085,N328JB,JFK,CLT,95,541,16,35,2013-01-03T21:00:00Z
2013,1,3,1803,1730,33,2004,1936,28,EV,4382,N14920,EWR,DTW,87,488,17,30,2013-01-03T22:00:00Z
2013,1,3,1804,1810,-6,2113,2130,-17,AA,1611,N3HFAA,LGA,MIA,168,1096,18,10,2013-01-03T23:00:00Z
2013,1,3,1804,1745,19,1935,1915,20,WN,128,N8315C,LGA,MDW,115,725,17,45,2013-01-03T22:00:00Z
2013,1,3,1804,1809,-5,1926,1950,-24,UA,1053,N24729,EWR,CLE,67,404,18,9,2013-01-03T23:00:00Z
2013,1,3,1805,1727,38,2102,2038,24,UA,738,N496UA,EWR,SEA,323,2402,17,27,2013-01-03T22:00:00Z
2013,1,3,1806,1810,-4,2036,2132,-56,B6,217,N559JB,JFK,LGB,293,2465,18,10,2013-01-03T23:00:00Z
2013,1,3,1806,1805,1,1911,1920,-9,WN,731,N449WN,LGA,BWI,42,185,18,5,2013-01-03T23:00:00Z
2013,1,3,1806,1808,-2,2108,2106,2,UA,1269,N37290,EWR,PBI,153,1023,18,8,2013-01-03T23:00:00Z
2013,1,3,1808,1815,-7,1937,1952,-15,9E,4277,N602XJ,JFK,ORF,54,290,18,15,2013-01-03T23:00:00Z
2013,1,3,1808,1810,-2,2027,2104,-37,UA,812,N849UA,EWR,LAS,281,2227,18,10,2013-01-03T23:00:00Z
2013,1,3,1809,1800,9,1932,1917,15,B6,1016,N178JB,JFK,BOS,43,187,18,0,2013-01-03T23:00:00Z
2013,1,3,1810,1815,-5,1959,2026,-27,DL,2019,N362NW,LGA,MSP,143,1020,18,15,2013-01-03T23:00:00Z
2013,1,3,1811,1800,11,2015,2001,14,US,373,N541UW,JFK,CLT,93,541,18,0,2013-01-03T23:00:00Z
2013,1,3,1812,1815,-3,2127,2151,-24,B6,173,N556JB,JFK,SJC,321,2569,18,15,2013-01-03T23:00:00Z
2013,1,3,1814,1727,47,2108,2049,19,UA,1454,N14219,EWR,PDX,320,2434,17,27,2013-01-03T22:00:00Z
2013,1,3,1815,1815,0,2027,2032,-5,EV,5054,N708EV,EWR,MSP,147,1008,18,15,2013-01-03T23:00:00Z
2013,1,3,1816,1758,18,1940,1935,5,UA,627,N480UA,EWR,ORD,105,719,17,58,2013-01-03T22:00:00Z
2013,1,3,1817,1815,2,2121,2130,-9,AS,7,N552AS,EWR,SEA,327,2402,18,15,2013-01-03T23:00:00Z
2013,1,3,1819,1820,-1,2108,2150,-42,AA,119,N3DNAA,EWR,LAX,310,2454,18,20,2013-01-03T23:00:00Z
2013,1,3,1819,1815,4,1942,1939,3,UA,1703,N37293,EWR,BOS,43,200,18,15,2013-01-03T23:00:00Z
2013,1,3,1820,1830,-10,2052,2044,8,EV,5203,N754EV,EWR,DTW,83,488,18,30,2013-01-03T23:00:00Z
2013,1,3,1820,1815,5,2056,2050,6,DL,926,N303DQ,EWR,ATL,122,746,18,15,2013-01-03T23:00:00Z
2013,1,3,1820,1830,-10,1951,2015,-24,MQ,4674,N517MQ,LGA,CLE,69,419,18,30,2013-01-03T23:00:00Z
2013,1,3,1821,1530,171,2131,1910,141,AA,85,N357AA,JFK,SFO,328,2586,15,30,2013-01-03T20:00:00Z
2013,1,3,1822,1750,32,2112,2102,10,UA,1228,N38727,EWR,SAN,308,2425,17,50,2013-01-03T22:00:00Z
2013,1,3,1822,1829,-7,2024,2032,-8,US,1973,N406US,EWR,CLT,89,529,18,29,2013-01-03T23:00:00Z
2013,1,3,1823,1810,13,2048,2037,11,9E,3542,N602LR,JFK,MSP,152,1029,18,10,2013-01-03T23:00:00Z
2013,1,3,1823,1819,4,2045,2138,-53,UA,593,N441UA,EWR,SNA,288,2434,18,19,2013-01-03T23:00:00Z
2013,9,28,723,725,-2,820,845,-25,WN,1267,N7704B,LGA,MKE,104,738,7,25,2013-09-28T11:00:00Z
2013,9,28,725,730,-5,942,1010,-28,UA,1591,N73276,EWR,IAH,174,1400,7,30,2013-09-28T11:00:00Z
2013,9,28,726,730,-4,1016,1045,-29,VX,183,N361VA,EWR,SFO,333,2565,7,30,2013-09-28T11:00:00Z
2013,9,28,731,735,-4,1013,1028,-15,DL,183,N709TW,JFK,SEA,320,2422,7,35,2013-09-28T11:00:00Z
2013,9,28,731,700,31,1000,949,11,B6,683,N779JB,JFK,MCO,118,944,7,0,2013-09-28T11:00:00Z
2013,9,28,731,735,-4,1024,1035,-11,AA,2279,N3AFAA,LGA,MIA,132,1096,7,35,2013-09-28T11:00:00Z
2013,9,28,732,740,-8,1020,1055,-35,VX,11,N839VA,JFK,SFO,332,2586,7,40,2013-09-28T11:00:00Z
2013,9,28,736,749,-13,1017,1043,-26,B6,1717,N644JB,LGA,TPA,123,1010,7,49,2013-09-28T11:00:00Z
2013,9,28,737,740,-3,1000,1035,-35,B6,163,N358JB,JFK,SRQ,124,1041,7,40,2013-09-28T11:00:00Z
2013,9,28,737,740,-3,953,1021,-28,UA,1506,N37456,EWR,LAS,292,2227,7,40,2013-09-28T11:00:00Z
2013,9,28,738,743,-5,937,940,-3,EV,4246,N11192,EWR,DTW,98,488,7,43,2013-09-28T11:00:00Z
2013,9,28,738,746,-8,950,943,7,B6,1273,N249JB,JFK,CHS,86,636,7,46,2013-09-28T11:00:00Z
2013,9,28,740,740,0,1109,1055,14,AA,59,N5EGAA,JFK,SFO,357,2586,7,40,2013-09-28T11:00:00Z
2013,9,28,741,738,3,823,835,-12,EV,3847,N15555,EWR,BDL,23,116,7,38,2013-09-28T11:00:00Z
2013,9,28,741,748,-7,1123,1140,-17,UA,1216,N77431,EWR,SJU,209,1608,7,48,2013-09-28T11:00:00Z
2013,9,28,742,735,7,837,900,-23,WN,18,N485WN,LGA,BNA,99,764,7,35,2013-09-28T11:00:00Z
2013,9,28,743,750,-7,1038,1049,-11,B6,901,N793JB,JFK,FLL,131,1069,7,50,2013-09-28T11:00:00Z
2013,9,28,744,745,-1,945,1002,-17,DL,807,N331NW,EWR,ATL,97,746,7,45,2013-09-28T11:00:00Z
2013,9,28,745,759,-14,844,906,-22,EV,3842,N13903,EWR,MHT,39,209,7,59,2013-09-28T11:00:00Z
2013,9,28,745,750,-5,855,920,-25,UA,279,N443UA,EWR,ORD,100,719,7,50,2013-09-28T11:00:00Z
2013,9,28,749,755,-6,909,935,-26,MQ,3363,N813MQ,JFK,RDU,64,427,7,55,2013-09-28T11:00:00Z
2013,9,28,750,750,0,1015,1040,-25,MQ,3052,N518MQ,JFK,TPA,119,1005,7,50,2013-09-28T11:00:00Z
2013,9,28,750,759,-9,853,934,-41,AA,307,N580AA,LGA,ORD,102,733,7,59,2013-09-28T11:00:00Z
2013,9,28,750,755,-5,849,910,-21,MQ,3370,N807MQ,JFK,DCA,39,213,7,55,2013-09-28T11:00:00Z
2013,9,28,751,800,-9,1028,1110,-42,B6,1511,N570JB,EWR,RSW,134,1068,8,0,2013-09-28T12:00:00Z
2013,9,28,751,800,-9,910,933,-23,UA,449,N816UA,LGA,ORD,106,733,8,0,2013-09-28T12:00:00Z
2013,9,28,752,759,-7,1033,1057,-24,UA,327,N835UA,EWR,PDX,328,2434,7,59,2013-09-28T11:00:00Z
2013,9,28,753,800,-7,1032,1047,-15,DL,1959,N3734B,JFK,MCO,116,944,8,0,2013-09-28T12:00:00Z
2013,9,28,753,800,-7,919,942,-23,EV,4548,N11547,EWR,RDU,66,416,8,0,2013-09-28T12:00:00Z
2013,9,28,754,756,-2,939,951,-12,US,1733,N561UW,LGA,CLT,79,544,7,56,2013-09-28T11:00:00Z
2013,9,28,754,800,-6,1004,1018,-14,UA,561,N594UA,LGA,DEN,214,1620,8,0,2013-09-28T12:00:00Z
2013,9,28,755,759,-4,936,1016,-40,9E,3507,N601LR,JFK,MSY,142,1182,7,59,2013-09-28T11:00:00Z
2013,9,28,755,755,0,930,1010,-40,WN,849,N249WN,EWR,MSY,142,1167,7,55,2013-09-28T11:00:00Z
2013,9,28,756,800,-4,1102,1100,2,AA,33,N336AA,JFK,LAX,323,2475,8,0,2013-09-28T12:00:00Z
2013,9,28,756,759,-3,927,937,-10,B6,885,N309JB,JFK,RDU,68,427,7,59,2013-09-28T11:00:00Z
2013,9,28,757,800,-3,1051,1110,-19,DL,2190,N980DL,JFK,MIA,135,1089,8,0,2013-09-28T12:00:00Z
2013,9,28,757,805,-8,939,941,-2,9E,3611,N8905F,JFK,PIT,60,340,8,5,2013-09-28T12:00:00Z
